meanfreq,sd,meanfun,minfun,maxfun,label
0.195680246,0.059588656,0.125406013,0.054298643,0.277456647,male
0.194573737,0.060471148,0.134377532,0.046920821,0.277456647,male
0.193500484,0.059755627,0.135166577,0.047151277,0.279069767,male
0.194216906,0.065705295,0.126158677,0.047808765,0.279069767,male
0.195192957,0.060882599,0.135050061,0.046966732,0.279069767,male
0.202811911,0.060935683,0.138274127,0.049433574,0.277456647,male
0.196095994,0.062070686,0.132836809,0.047337278,0.277456647,male
0.19934087,0.060290594,0.135528032,0.04719764,0.279069767,male
0.200986402,0.062353833,0.134594209,0.049792531,0.279069767,male
0.20213383,0.061697543,0.121551653,0.04729064,0.253968254,male
0.196254708,0.062764576,0.123262125,0.047058824,0.252631579,male
0.189172238,0.057321508,0.132000652,0.047105005,0.279069767,male
0.198480469,0.063196896,0.132247245,0.049484536,0.266666667,male
0.196316076,0.063697309,0.14019523,0.046966732,0.275862069,male
0.205059568,0.062932023,0.125847386,0.04743083,0.274285714,male
0.202965448,0.064011539,0.128287344,0.04719764,0.277456647,male
0.204047886,0.061342378,0.125373986,0.049740933,0.279069767,male
0.200455872,0.06214739,0.134514388,0.048780488,0.279069767,male
0.194580482,0.061946149,0.121185579,0.047952048,0.277456647,male
0.201383386,0.063089499,0.128463971,0.04729064,0.259459459,male
0.203361436,0.061937599,0.136017756,0.047477745,0.277456647,male
0.190007672,0.062278389,0.127213493,0.047105005,0.279069767,male
0.186403501,0.062801195,0.12722427,0.04743083,0.279069767,male
0.190311342,0.061229518,0.131092308,0.047666336,0.279069767,male
0.182208696,0.062271994,0.133067379,0.047151277,0.275862069,male
0.186224878,0.055963915,0.128063114,0.047619048,0.277456647,male
0.176815551,0.064745956,0.141805795,0.047666336,0.279069767,male
0.186074595,0.065966266,0.131363441,0.047105005,0.277456647,male
0.179134762,0.055862314,0.130231475,0.048830112,0.271186441,male
0.176361135,0.055298539,0.141236207,0.047058824,0.277456647,male
0.180190968,0.061104849,0.118432277,0.046920821,0.279069767,male
0.17213011,0.052122192,0.129676973,0.047105005,0.279069767,male
0.181222594,0.059766563,0.137259432,0.047524752,0.275862069,male
0.174429618,0.066407538,0.122478854,0.047058824,0.274285714,male
0.183898547,0.0587486,0.12781035,0.047713718,0.279069767,male
0.184225006,0.052312553,0.139464857,0.047058824,0.279069767,male
0.195948866,0.060975987,0.126705319,0.047571853,0.279069767,male
0.183551581,0.052912257,0.123960464,0.047151277,0.279069767,male
0.192132292,0.05781815,0.131797065,0.047619048,0.274285714,male
0.188848171,0.056133145,0.128803421,0.046966732,0.279069767,male
0.179298898,0.059757059,0.125719064,0.04729064,0.272727273,male
0.174076641,0.055988285,0.128453661,0.047856431,0.277456647,male
0.179427349,0.056746794,0.133980383,0.047666336,0.279069767,male
0.175509597,0.062114206,0.135103892,0.047151277,0.268156425,male
0.188789992,0.062271508,0.115077762,0.047151277,0.269662921,male
0.186968185,0.054703585,0.124293936,0.046920821,0.266666667,male
0.179639633,0.058498055,0.118863069,0.048435923,0.268156425,male
0.178590383,0.056115623,0.1309104,0.049740933,0.279069767,male
0.176526922,0.062238741,0.136571743,0.048289738,0.279069767,male
0.181019996,0.059629393,0.139198013,0.047244094,0.279069767,male
0.184105806,0.064113548,0.125775093,0.047244094,0.279069767,male
0.182282196,0.063029958,0.121879962,0.047904192,0.277456647,male
0.190812816,0.05717819,0.139260427,0.047619048,0.277456647,male
0.183459741,0.068648093,0.128333035,0.048338369,0.279069767,male
0.191959226,0.063816375,0.1287167,0.047058824,0.271186441,male
0.175356876,0.067335969,0.138120773,0.047105005,0.271186441,male
0.180166009,0.062282577,0.127775648,0.047571853,0.277456647,male
0.17761538,0.054720903,0.131454825,0.048780488,0.279069767,male
0.177778044,0.053486892,0.127352513,0.048192771,0.279069767,male
0.180473579,0.065063493,0.133699449,0.048192771,0.279069767,male
0.178450002,0.060247511,0.133257016,0.04743083,0.277456647,male
0.167251927,0.070268497,0.136561709,0.048,0.279069767,male
0.167831709,0.068500689,0.12681067,0.048144433,0.272727273,male
0.190887658,0.061399228,0.12070241,0.047012733,0.277456647,male
0.144904204,0.082745292,0.145539829,0.048289738,0.279069767,male
0.150558879,0.072989014,0.132566445,0.047105005,0.279069767,male
0.188128358,0.06820734,0.129493846,0.046920821,0.274285714,male
0.191013774,0.064323025,0.128816937,0.04719764,0.279069767,male
0.176848865,0.057813439,0.114880852,0.047384008,0.26519337,male
0.186836098,0.058489301,0.133291954,0.047244094,0.279069767,male
0.181672726,0.067866611,0.125610891,0.047105005,0.274285714,male
0.176248964,0.076477308,0.130734532,0.048,0.279069767,male
0.185796248,0.070828739,0.140387682,0.047151277,0.279069767,male
0.139956895,0.07276145,0.124225755,0.047619048,0.272727273,male
0.182128932,0.058268657,0.137326778,0.048387097,0.274285714,male
0.176598764,0.059610285,0.112063501,0.047058824,0.277456647,male
0.180714103,0.067019267,0.129324918,0.047012733,0.275862069,male
0.183373877,0.058281256,0.129884596,0.04719764,0.277456647,male
0.183705844,0.064713125,0.130354227,0.046920821,0.279069767,male
0.161616486,0.07340868,0.130368431,0.047058824,0.275862069,male
0.179384145,0.067144055,0.12682662,0.047713718,0.279069767,male
0.183663813,0.056695134,0.123358006,0.050901379,0.275862069,male
0.176924945,0.059699791,0.131257157,0.04729064,0.279069767,male
0.178613123,0.058259804,0.124998434,0.048,0.271186441,male
0.181644607,0.058140935,0.110725492,0.047244094,0.274285714,male
0.181798988,0.058102072,0.110585853,0.049740933,0.274285714,male
0.18087905,0.062298387,0.129785456,0.04729064,0.277456647,male
0.191853569,0.059721567,0.119381564,0.051391863,0.275862069,male
0.186317595,0.055210888,0.119742697,0.04743083,0.272727273,male
0.18717832,0.058628812,0.114047865,0.046966732,0.279069767,male
0.180507097,0.059436461,0.147369343,0.048387097,0.277456647,male
0.184000023,0.057015618,0.117887016,0.048,0.279069767,male
0.182069978,0.057876556,0.128235277,0.046920821,0.279069767,male
0.180498409,0.05798172,0.1215159,0.048096192,0.277456647,male
0.184500922,0.058224041,0.115013107,0.048435923,0.271186441,male
0.189539865,0.06007695,0.130420027,0.048533873,0.279069767,male
0.179325597,0.061251927,0.122219466,0.047384008,0.279069767,male
0.182656194,0.058107632,0.123375215,0.047384008,0.279069767,male
0.181030649,0.059394911,0.119687996,0.048144433,0.26519337,male
0.183245813,0.057245234,0.12833229,0.047105005,0.277456647,male
0.182671803,0.055120791,0.120813523,0.047151277,0.277456647,male
0.185014891,0.056830007,0.118935243,0.047105005,0.279069767,male
0.18215926,0.059694986,0.130391483,0.048484848,0.277456647,male
0.189469979,0.057818785,0.105009412,0.046920821,0.271186441,male
0.182937321,0.058260871,0.123353969,0.047666336,0.277456647,male
0.181591722,0.057185998,0.119410304,0.047058824,0.271186441,male
0.186741003,0.05595364,0.124045865,0.04719764,0.275862069,male
0.180378964,0.061037437,0.134858946,0.047524752,0.279069767,male
0.194976574,0.055537782,0.101591795,0.047151277,0.251308901,male
0.185179191,0.056131682,0.125430246,0.047761194,0.274285714,male
0.182422051,0.057422626,0.13246171,0.05026178,0.277456647,male
0.197826351,0.061652691,0.124957276,0.047571853,0.275862069,male
0.181089734,0.059492695,0.144496815,0.046920821,0.279069767,male
0.181542883,0.059719631,0.127600374,0.048435923,0.275862069,male
0.178261924,0.060959838,0.124655386,0.04719764,0.271186441,male
0.176383486,0.059552789,0.11832712,0.04719764,0.277456647,male
0.180726589,0.056632641,0.120503751,0.047337278,0.275862069,male
0.183874493,0.058596743,0.122805822,0.048,0.277456647,male
0.172597775,0.069211546,0.115270947,0.048582996,0.279069767,male
0.181858601,0.058294568,0.113327341,0.046920821,0.274285714,male
0.169407349,0.066310471,0.128854056,0.04729064,0.279069767,male
0.189249598,0.059546976,0.12737794,0.047619048,0.274285714,male
0.180063603,0.059683412,0.111340246,0.047856431,0.277456647,male
0.174543018,0.067176879,0.131298777,0.047384008,0.271186441,male
0.192210007,0.059398895,0.125783522,0.047477745,0.277456647,male
0.18333109,0.058101327,0.116747854,0.046966732,0.279069767,male
0.164709822,0.070547565,0.123410043,0.046966732,0.26519337,male
0.186213643,0.056487676,0.114621062,0.04729064,0.277456647,male
0.178696052,0.059245739,0.136460846,0.049382716,0.279069767,male
0.177326095,0.064391083,0.113783056,0.047058824,0.277456647,male
0.181702123,0.058498009,0.132513218,0.046966732,0.274285714,male
0.190578004,0.05971652,0.118139519,0.04719764,0.279069767,male
0.186942773,0.060985838,0.129195918,0.048241206,0.277456647,male
0.179939508,0.060749067,0.125424822,0.047477745,0.279069767,male
0.187696863,0.057317828,0.12098708,0.048681542,0.274285714,male
0.178708207,0.059929923,0.11673067,0.047012733,0.279069767,male
0.191543053,0.058253632,0.127358701,0.047856431,0.275862069,male
0.179837622,0.060027252,0.119142966,0.047384008,0.269662921,male
0.180473096,0.060354252,0.118442301,0.046966732,0.269662921,male
0.178447466,0.061706868,0.128262244,0.047477745,0.271186441,male
0.19065272,0.057170957,0.104187383,0.047151277,0.262295082,male
0.206842441,0.062512607,0.141784576,0.047151277,0.279069767,male
0.19563958,0.062818721,0.137923852,0.047619048,0.263736264,male
0.192725758,0.054815221,0.133600507,0.048048048,0.279069767,male
0.193316995,0.060381988,0.143739405,0.047856431,0.277456647,male
0.202971887,0.057254756,0.137973175,0.04743083,0.274285714,male
0.187855712,0.053622546,0.139569467,0.047524752,0.275862069,male
0.207791853,0.059287066,0.141775334,0.047105005,0.266666667,male
0.199699211,0.053699864,0.126991342,0.048879837,0.248704663,male
0.207164493,0.061627052,0.127705512,0.046920821,0.279069767,male
0.20093995,0.059097833,0.116426431,0.047856431,0.256684492,male
0.205887611,0.058883215,0.122735171,0.047151277,0.279069767,male
0.203865218,0.059455418,0.136294635,0.052805281,0.274285714,male
0.194042541,0.058384863,0.14078503,0.048730964,0.272727273,male
0.199452407,0.059536169,0.137417035,0.051835853,0.277456647,male
0.191527796,0.059902474,0.134617399,0.047571853,0.274285714,male
0.201977217,0.056525402,0.131586425,0.047337278,0.274285714,male
0.208139028,0.057950741,0.131917078,0.051724138,0.274285714,male
0.199122707,0.058988281,0.127859664,0.047384008,0.279069767,male
0.204335992,0.059620635,0.130041296,0.047808765,0.271186441,male
0.209095152,0.058131961,0.12842294,0.053872054,0.271186441,male
0.203549378,0.057338085,0.124408666,0.047058824,0.275862069,male
0.205742047,0.058040672,0.133266282,0.047524752,0.277456647,male
0.208433826,0.057451604,0.133431129,0.047477745,0.277456647,male
0.201886646,0.06133447,0.137701876,0.04989605,0.279069767,male
0.193282474,0.059371017,0.140460284,0.050052138,0.277456647,male
0.19679525,0.057779231,0.129766242,0.047524752,0.279069767,male
0.197676486,0.056321595,0.124853284,0.047151277,0.279069767,male
0.200428134,0.060452232,0.137182271,0.052230686,0.275862069,male
0.204844881,0.059909578,0.135820568,0.050052138,0.277456647,male
0.19411115,0.055436844,0.132473127,0.047384008,0.269662921,male
0.19910391,0.055971031,0.130840345,0.046966732,0.279069767,male
0.207604351,0.057565062,0.129154166,0.04729064,0.275862069,male
0.20759267,0.058250305,0.121468576,0.048048048,0.275862069,male
0.203307024,0.055440131,0.120619685,0.048484848,0.277456647,male
0.205165496,0.05883771,0.123840795,0.047244094,0.269662921,male
0.206999257,0.056127257,0.147240541,0.047761194,0.279069767,male
0.199547515,0.055918817,0.126176085,0.051118211,0.279069767,male
0.207734372,0.059733767,0.136535986,0.04743083,0.268156425,male
0.201410318,0.052398172,0.136502524,0.048289738,0.274285714,male
0.199628532,0.055892793,0.131036562,0.049433574,0.271186441,male
0.204827436,0.055388342,0.131664828,0.047384008,0.277456647,male
0.206261361,0.058482022,0.120475541,0.047571853,0.256684492,male
0.191005065,0.051353301,0.138550531,0.047571853,0.274285714,male
0.197429884,0.04814255,0.139092964,0.048830112,0.271186441,male
0.203584985,0.054625815,0.1325074,0.046966732,0.275862069,male
0.185490112,0.054619746,0.128935969,0.049586777,0.26519337,male
0.197065717,0.060353241,0.151059382,0.047571853,0.275862069,male
0.19249847,0.054360518,0.130911042,0.048387097,0.274285714,male
0.204769617,0.057289883,0.123878109,0.048730964,0.279069767,male
0.200012191,0.058808388,0.128058702,0.048533873,0.274285714,male
0.20277871,0.061335839,0.137598862,0.050526316,0.277456647,male
0.191887053,0.051664969,0.118589752,0.046966732,0.275862069,male
0.199945207,0.057029436,0.123511046,0.046920821,0.274285714,male
0.207771971,0.058331217,0.129251031,0.048096192,0.262295082,male
0.210950583,0.057702898,0.139463331,0.04912999,0.275862069,male
0.203185109,0.055765802,0.125659378,0.050847458,0.263736264,male
0.199174754,0.059677774,0.131736517,0.047384008,0.279069767,male
0.21379548,0.059232632,0.124716814,0.047337278,0.274285714,male
0.197605797,0.059562813,0.127336359,0.047904192,0.271186441,male
0.20524014,0.059474963,0.129513965,0.050104384,0.279069767,male
0.173240521,0.060224017,0.126046797,0.057007126,0.274285714,male
0.176593706,0.062748598,0.137366298,0.048681542,0.279069767,male
0.185961343,0.061482638,0.124491027,0.047105005,0.279069767,male
0.179084502,0.060997288,0.11945597,0.046920821,0.279069767,male
0.172894271,0.059687066,0.131850807,0.04743083,0.277456647,male
0.179979784,0.058419275,0.11278089,0.046966732,0.279069767,male
0.175802654,0.059730067,0.131685645,0.048192771,0.275862069,male
0.179467404,0.058546301,0.126010822,0.046920821,0.279069767,male
0.180517281,0.056955368,0.121879873,0.04729064,0.277456647,male
0.187812624,0.059736651,0.115525277,0.04729064,0.275862069,male
0.177653891,0.060755419,0.133118671,0.049792531,0.279069767,male
0.177190541,0.061073114,0.113288776,0.047151277,0.269662921,male
0.181508271,0.060361759,0.122968508,0.048096192,0.279069767,male
0.182851149,0.061267574,0.13326831,0.046966732,0.279069767,male
0.191087983,0.059123343,0.134564512,0.048192771,0.275862069,male
0.189113092,0.061153839,0.114191687,0.047151277,0.277456647,male
0.173844854,0.058330194,0.103198401,0.047666336,0.279069767,male
0.177226414,0.059226915,0.110994512,0.047384008,0.277456647,male
0.182667567,0.061501556,0.114208459,0.052287582,0.275862069,male
0.18094034,0.058570838,0.116802254,0.049180328,0.277456647,male
0.186408926,0.062359333,0.125811395,0.048048048,0.279069767,male
0.175486137,0.061509,0.123097018,0.048730964,0.275862069,male
0.178993873,0.063050054,0.130524788,0.04719764,0.271186441,male
0.178748028,0.060950359,0.114120351,0.047244094,0.279069767,male
0.181503834,0.059684062,0.109428321,0.047384008,0.269662921,male
0.179933144,0.059302389,0.114183796,0.049740933,0.277456647,male
0.179489929,0.060426793,0.121192596,0.047666336,0.272727273,male
0.181635453,0.06144867,0.116920993,0.047477745,0.277456647,male
0.179277965,0.061123355,0.125539477,0.049382716,0.279069767,male
0.182899765,0.061981294,0.127434742,0.047384008,0.279069767,male
0.180574898,0.061195981,0.119901796,0.048338369,0.277456647,male
0.177801597,0.060417848,0.103441482,0.046920821,0.279069767,male
0.183188264,0.059180922,0.115816217,0.046920821,0.277456647,male
0.176320392,0.059072975,0.124122292,0.048048048,0.277456647,male
0.171842711,0.059398852,0.125644951,0.047666336,0.279069767,male
0.180292493,0.060063134,0.112286787,0.046966732,0.277456647,male
0.17539378,0.059281806,0.116504637,0.053333333,0.275862069,male
0.178306366,0.062548631,0.112050685,0.047151277,0.279069767,male
0.178260715,0.062282511,0.128866195,0.050579557,0.277456647,male
0.179107886,0.061641816,0.12296844,0.05,0.277456647,male
0.179178443,0.06232338,0.134829168,0.047904192,0.279069767,male
0.17898703,0.057320905,0.127966709,0.047151277,0.275862069,male
0.177029273,0.059681371,0.124014928,0.048144433,0.279069767,male
0.184716985,0.060309278,0.109125577,0.047105005,0.277456647,male
0.17664274,0.061272801,0.108005753,0.050314465,0.274285714,male
0.1799833,0.059359432,0.097719601,0.048192771,0.277456647,male
0.184124505,0.061152981,0.12860115,0.047808765,0.279069767,male
0.183640419,0.063812424,0.107361578,0.04719764,0.277456647,male
0.182041446,0.062543215,0.10171155,0.047904192,0.266666667,male
0.180012485,0.060153637,0.130239784,0.050420168,0.268156425,male
0.189499818,0.061868637,0.118027148,0.047571853,0.277456647,male
0.179274115,0.057480641,0.104121351,0.047477745,0.268156425,male
0.178277278,0.063506384,0.119124381,0.048289738,0.271186441,male
0.17799014,0.060739662,0.101705738,0.048048048,0.269662921,male
0.185981895,0.061542358,0.125241513,0.048241206,0.279069767,male
0.182457003,0.059544343,0.113367426,0.04729064,0.279069767,male
0.17824215,0.059419397,0.106731319,0.047477745,0.277456647,male
0.178319027,0.058813647,0.108441213,0.04729064,0.262295082,male
0.180947897,0.057878963,0.119246745,0.047904192,0.277456647,male
0.181409452,0.060464468,0.115335834,0.048533873,0.275862069,male
0.140026485,0.074647541,0.111841991,0.016376663,0.271186441,male
